因子代码,曾用名,开始时间,结束时间,研发状态,因子说明,数据类型,指数及指数列名,分钟指数及指数列名,选股指数,衍生因子,更新方式,是否盘口因子,因子平滑方式,备注,因子数据分布特征,1日rankIC,5日rankIC,20日rankIC,,,,
hf_lsy_042[5],hf_lsy_042[5],2021-03-25,2021-03-25,测试,低价位-收益率与换手率一阶差分的相关系数,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.01514487,-0.00288246,0.019442121,,,,
hf_lsy_042[10],hf_lsy_042[10],2021-03-25,2021-03-25,测试,低价位-收益率与换手率一阶差分的相关系数,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.010159637,-0.000788852,0.027293569,,,,
hf_lsy_042[20],hf_lsy_042[20],2021-03-25,2021-03-25,测试,低价位-收益率与换手率一阶差分的相关系数,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.007434906,-0.001414047,,,,,
hf_temp_001[1-1-8],hf_temp_001[1-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.039101251,-0.06632261,-0.096521982,,,,
hf_temp_001[2-1-8],hf_temp_001[2-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.038472949,-0.048674706,-0.070921623,,,,
hf_temp_001[3-1-8],hf_temp_001[3-1-8],2021-09-23,2021-09-23,测试,全天分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.037687244,-0.06674604,-0.106730407,,,,
hf_temp_001[5-1-8],hf_temp_001[5-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.036346833,-0.029492098,-0.043700337,,,,
hf_temp_001[10-1-8],hf_temp_001[10-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.032030455,-0.019640647,-0.029655648,,,,
hf_temp_001[20-1-8],hf_temp_001[20-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.027830422,-0.013108613,-0.020690839,,,,
hf_temp_001[1-1-1],hf_temp_001[1-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.037993685,-0.064695207,-0.097029469,,,,
hf_temp_001[2-1-1],hf_temp_001[2-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.038172577,-0.049259987,-0.072607621,,,,
hf_temp_001[3-1-1],hf_temp_001[3-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.038201942,-0.040297926,-0.059660001,,,,
hf_temp_001[5-1-1],hf_temp_001[5-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.037749554,-0.031096797,-0.046485135,,,,
hf_temp_001[10-1-1],hf_temp_001[10-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.034680967,-0.021546787,-0.03284229,,,,
hf_temp_001[20-1-1],hf_temp_001[20-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.030935841,-0.015128044,-0.023780407,,,,
hf_temp_001[1-2-7],hf_temp_001[1-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.033275718,-0.057945899,-0.087470837,,,,
hf_temp_001[2-2-7],hf_temp_001[2-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.034391462,-0.043070743,-0.064995878,,,,
hf_temp_001[3-2-7],hf_temp_001[3-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.034045621,-0.034866386,-0.052833704,,,,
hf_temp_001[5-2-7],hf_temp_001[5-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.033078221,-0.026285215,-0.04024779,,,,
hf_temp_001[10-2-7],hf_temp_001[10-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.029212513,-0.017469822,-0.02722576,,,,
hf_temp_001[20-2-7],hf_temp_001[20-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.0254708,-0.011760029,-0.019142981,,,,
hf_temp_001[1-8-8],hf_temp_001[1-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.03564843,-0.064695207,-0.097029469,,,,
hf_temp_001[2-8-8],hf_temp_001[2-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.039221257,-0.049259987,-0.072607621,,,,
hf_temp_001[3-8-8],hf_temp_001[3-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.03947109,-0.040297926,-0.059660001,,,,
hf_temp_001[5-8-8],hf_temp_001[5-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.038273975,-0.031096797,-0.046485135,,,,
hf_temp_001[10-8-8],hf_temp_001[10-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.033488744,-0.021546787,-0.03284229,,,,
hf_temp_001[20-8-8],hf_temp_001[20-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.028522177,-0.015128044,-0.023780407,,,,
hf_temp_001[1-1-2],hf_temp_001[1-1-2],2021-09-23,2021-09-23,入库,9：30-10：30分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.037489744,-0.063011821,-0.090316198,,,,
hf_temp_001[1-3-4],hf_temp_001[1-3-4],2021-09-23,2021-09-23,入库,10：30-11：30分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.028660729,-0.051175283,-0.077433993,,,,
hf_temp_001[1-5-6],hf_temp_001[1-5-6],2021-09-23,2021-09-23,入库,13：00-14：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.027559842,-0.050828402,-0.077417125,,,,
hf_temp_001[1-7-8],hf_temp_001[1-7-8],2021-09-23,2021-09-23,入库,14：00-15：00分钟换手率均值,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,在0到100000000之间,-0.034282856,-0.061401071,-0.091087341,,,,
hf_temp_002[1-1-8],hf_temp_002[1-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.041771316,-0.067130065,-0.093720128,,,,
hf_temp_002[2-1-8],hf_temp_002[2-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.041679926,-0.049645311,-0.068772329,,,,
hf_temp_002[3-1-8],hf_temp_002[3-1-8],2021-09-23,2021-09-23,测试,全天分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.040729768,-0.06860796,-0.117729735,,,,
hf_temp_002[5-1-8],hf_temp_002[5-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.039774516,-0.030363518,-0.042159769,,,,
hf_temp_002[10-1-8],hf_temp_002[10-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.035213173,-0.020220393,-0.028840737,,,,
hf_temp_002[20-1-8],hf_temp_002[20-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.030497463,-0.013450599,-0.020081771,,,,
hf_temp_002[1-1-1],hf_temp_002[1-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.034578044,-0.058301418,-0.084356838,,,,
hf_temp_002[2-1-1],hf_temp_002[2-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.035736312,-0.044132447,-0.062477028,,,,
hf_temp_002[3-1-1],hf_temp_002[3-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.036183295,-0.036572747,-0.051663797,,,,
hf_temp_002[5-1-1],hf_temp_002[5-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.036744132,-0.027951304,-0.039574949,,,,
hf_temp_002[10-1-1],hf_temp_002[10-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.034537755,-0.019114269,-0.027634404,,,,
hf_temp_002[20-1-1],hf_temp_002[20-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.031178062,-0.013092788,-0.019838749,,,,
hf_temp_002[1-2-7],hf_temp_002[1-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.032618645,-0.05317415,-0.078331737,,,,
hf_temp_002[2-2-7],hf_temp_002[2-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.034250852,-0.039717031,-0.058066669,,,,
hf_temp_002[3-2-7],hf_temp_002[3-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.033813191,-0.032096198,-0.046795639,,,,
hf_temp_002[5-2-7],hf_temp_002[5-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.033260943,-0.024352205,-0.035506284,,,,
hf_temp_002[10-2-7],hf_temp_002[10-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.029473549,-0.01603212,-0.024046627,,,,
hf_temp_002[20-2-7],hf_temp_002[20-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.02556162,-0.010730392,-0.016959209,,,,
hf_temp_002[1-8-8],hf_temp_002[1-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.033806475,-0.057950171,-0.085864085,,,,
hf_temp_002[2-8-8],hf_temp_002[2-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.036452991,-0.043494312,-0.063029772,,,,
hf_temp_002[3-8-8],hf_temp_002[3-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.036357265,-0.035300217,-0.050792916,,,,
hf_temp_002[5-8-8],hf_temp_002[5-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.035080474,-0.026707232,-0.038762304,,,,
hf_temp_002[10-8-8],hf_temp_002[10-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.030336672,-0.01820713,-0.026851265,,,,
hf_temp_002[20-8-8],hf_temp_002[20-8-8],2021-09-23,2021-09-23,入库,14：30-15：00分钟换手率标准差,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,大于等于0,-0.025666955,-0.012360281,-0.018728799,,,,
hf_temp_003[1-1-8],hf_temp_003[1-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.018977385,-0.022348458,-0.018207014,,,,
hf_temp_003[2-1-8],hf_temp_003[2-1-8],2021-09-23,2021-09-23,入库,全天分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.020475669,-0.024151053,-0.020607567,,,,
hf_temp_003[3-1-8],hf_temp_003[3-1-8],2021-09-23,2021-09-23,测试,全天分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.019778178,-0.024454658,,,,,
hf_temp_003[5-1-8],hf_temp_003[5-1-8],2021-09-23,2021-09-23,测试,全天分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.021274158,-0.026804007,-0.042745966,,,,
hf_temp_003[10-1-8],hf_temp_003[10-1-8],2021-09-23,2021-09-23,测试,全天分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.019141357,-0.027720863,-0.045788416,,,,
hf_temp_003[20-1-8],hf_temp_003[20-1-8],2021-09-23,2021-09-23,测试,全天分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.016088293,-0.025870338,,,,,
hf_temp_003[1-1-1],hf_temp_003[1-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.008172189,-0.013272893,-0.014654085,,,,
hf_temp_003[2-1-1],hf_temp_003[2-1-1],2021-09-23,2021-09-23,入库,9：30-10：00分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.009757069,-0.016497979,-0.018734303,,,,
hf_temp_003[3-1-1],hf_temp_003[3-1-1],2021-09-23,2021-09-23,测试,9：30-10：00分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.011133444,-0.018569322,-0.032751094,,,,
hf_temp_003[5-1-1],hf_temp_003[5-1-1],2021-09-23,2021-09-23,测试,9：30-10：00分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.012891685,-0.022013422,,,,,
hf_temp_003[10-1-1],hf_temp_003[10-1-1],2021-09-23,2021-09-23,测试,9：30-10：00分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.013890981,-0.024409154,-0.041494708,,,,
hf_temp_003[20-1-1],hf_temp_003[20-1-1],2021-09-23,2021-09-23,测试,9：30-10：00分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.012573772,-0.02248782,,,,,
hf_temp_003[1-2-7],hf_temp_003[1-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.007928528,-0.003943627,0.004081455,,,,
hf_temp_003[2-2-7],hf_temp_003[2-2-7],2021-09-23,2021-09-23,入库,10：00-14：30分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.00744602,-0.003585488,0.004195772,,,,
hf_temp_003[3-2-7],hf_temp_003[3-2-7],2021-09-23,2021-09-23,测试,10：00-14：30分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.005882882,-0.001767762,-0.007178383,,,,
hf_temp_003[5-2-7],hf_temp_003[5-2-7],2021-09-23,2021-09-23,测试,10：00-14：30分钟换手率偏度,code_min,None,None,None,否,增量,否,None,高频因子日频化，参考中信研报,,-0.006546303,-0.002270001,-0.010248073,,,,
